Actual,Predicted,BERT Precision,BERT Recall,BERT F1,ROUGE-1 F1,ROUGE-2 F1,ROUGE-L F1,ROUGE-Lsum F1,BLEU Score,METEOR Score
"Japan's Sumitomo Mitsui Financial has withdrawn its takeover offer for rival bank UFJ Holdings, enabling the latter to merge with Mitsubishi Tokyo.Sumitomo, Japan's third-largest bank, tabled a higher offer for UFJ than its rival, valuing the company at $35bn.However, UFJ's management was known to prefer the offer from Mitsubishi Tokyo Financial Group (MTFG), Japan's second-largest bank.UFJ Holdings, Japan's fourth-largest bank, has been at the centre of a fierce bid battle over the last year.Sumitomo bosses told counterparts at UFJ of its decision on Friday, clearing the way for it to conclude a 3 trillion yen ($29bn) deal with Mitsubishi.Mitsubishi's takeover of UFJ - which will be Japan's largest-ever takeover deal - will still have to be approved by shareholders of the two firms.",sumitomo mitsui financial withdraws takeover offer for rival bank UFJ Holdings. deal would create world's biggest bank with assets of about 189 trillion yen ($1.8 trillion) sumitomo's exit ends the most high profile fight in Japanese bank history.,[0.8500259518623352],[0.7821223139762878],[0.8146615624427795],0.2359550561797753,0.10227272727272727,0.19101123595505617,0.19101123595505617,0.01587052472328742,0.0
"A total of 24.2 trillion pesos ($10.2bn; £5.5bn) is earmarked for subsidies for the poor, the government department for planning said.Sound distribution of the cash could cut poverty levels to 36% from 53%, the government believes.Half of the money put aside by the Colombian government to help the country's poor is benefiting people who do not need it, a study has found.""Resources are more than enough to reduce poverty and there is no need for more tax reforms but a better distribution,"" deputy planning director Jose Leibovich said.","a total of 24.2 trillion pesos ($10.2bn; £5.5bn) is earmarked for subsidies for the poor. but 12.1 trillion pesos is going to the richest part of the population, rather than those in need. sound distribution of the cash could cut poverty levels to 36% from 53%.",[0.9233990907669067],[0.8296502232551575],[0.8740178942680359],0.5379310344827587,0.4195804195804196,0.4413793103448276,0.4413793103448276,0.2046644746613979,0.0
"But Rover told BBC News that reports of job cuts were ""speculation"".SAIC was unavailable for comment on the job cuts when contacted by BBC News.Rover and SAIC signed a technology-sharing agreement in August.Some 2,000 jobs at MG Rover's Midlands plant may be cut if investment in the firm by a Chinese car maker goes ahead, the Financial Times has reported.SAIC says none of its money will be paid to the four owners of Rover, who have been accused by unions of awarding themselves exorbitant salaries, the FT reports.Meanwhile, according to Chinese state press reports, small state-owned carmaker Nanjing Auto is in negotiations with Rover and SAIC to take a 20% stake in the joint venture.","some 2,000 jobs at MG Rover's Midlands plant may be cut if investment in the firm goes ahead. a tie-up, seen as Rover's last chance to save its longbridge plant, has been pushed by Chancellor. a tie-up, seen as Rover's last chance to save its longbridge plant, has been pushed by Chancellor.",[0.8168394565582275],[0.751368522644043],[0.7827373743057251],0.34065934065934067,0.19999999999999998,0.27472527472527475,0.27472527472527475,0.09014648372423696,0.0
"WPP in recent years has also bought firms such as Ogilvy & Mather and Cordiant Communications.UK advertising giant WPP has posted larger-than-expected annual profits and predicted that it will outperform the market in 2005.Pre-tax profits rose 15% from a year ago to reach £546m ($1.04bn), ahead of average analysts' forecasts of £532m.During the year WPP bought US rival Grey Global, creating a giant big enough to rival sector leader Omnicom.The long-term outlook looks ""very favourable"" because of media and technology developments and the strength of the US economy, WPP said.","pre-tax profits rose 15% from a year ago to reach £546m ($1.04bn) the firm's operating margins were 14.1%, which could reach 14.8% by 2006. analysts say the unit sell could sell for up to £350m.",[0.8675349354743958],[0.7533385753631592],[0.806414008140564],0.2608695652173913,0.19117647058823525,0.24637681159420288,0.24637681159420288,0.05582490529953423,0.0
"Many foreign firms had protested that the SEC was imposing an unfair burden.The SEC said it had taken into consideration the fact that foreign companies were already working to meet more onerous financial reporting rules in their home countries.Section 404 of the Sox Act, as the legislation is nicknamed, calls for all firms to certify that their financial reporting is in line with US rules.Foreign firms have been given an extra year to meet tough new corporate governance regulations imposed by the US stock market watchdog.Big US firms already have to meet the requirements, but smaller ones and foreign-based firms which list their shares on US stock markets originally had until the middle of this year.The European Union, in particular, was imposing new international financial reporting standards in 2005, it noted.","foreign firms have been given an extra year to meet tough new corporate governance regulations. many foreign firms had protested that the SEC was imposing an unfair burden. the new rules are the result of the Sarbanes-Oxley Act, part of the US clean-up.",[0.8790324330329895],[0.8007112145423889],[0.8380458354949951],0.4175824175824176,0.3222222222222222,0.24175824175824176,0.24175824175824176,0.07302412150901645,0.0
"But last year, he was forced to resign from all the posts he held in his business empire, after being accused of falsifying the share-ownership structure of Seibu Railways, one of his companies.Mr Tsutsumi's fall from grace follows the arrests of several other top executives in Japan as the authorities try to curb the murky business practices which were once widespread in Japanese companies.There was a time when Mr Tsutsumi seemed untouchable.Yoshiaki Tsutsumi was once ranked as the world's richest man and ran a business spanning hotels, railways, construction and a baseball team.His is the latest in a series of arrests of top executives in Japan over business scandals.One of Japan's best-known businessmen was arrested on Thursday on charges of falsifying shareholder information and selling shares based on the false data.""I felt enormous pressure when I dined with him and it was nothing but pain,"" Tsutsumi told a weekly magazine in 1987.He was taken away in a van outside one of his Prince hotels in Tokyo.","japanese mogul arrested on charges of falsifying shareholder information and selling shares. he was once ranked as the world's richest man and ran a business spanning hotels, railways, construction and a baseball team. he was taken away in a van outside one of his Prince hotels in Tokyo.",[0.9407892227172852],[0.7806572318077087],[0.8532752990722656],0.4229074889867841,0.3911111111111111,0.33480176211453744,0.33480176211453744,0.06897865328219238,0.0
"A year ago, debt was more than 11bn euros higher.This was more than expected and helped to bring debt down to 35.8bn euros.Sales rose 2.8% to 14.96bn euros.Sales of stakes in firms including Russia's OAO Mobile Telesystems raised 1.17bn euros.","net profit came in at 1.4bn euros (£960m; $1.85bn), a dramatic change from the loss of 364m euros in 2003. sales of stakes in firms including Russia's OAO mobile Telesystems raised 1.17bn euros. a year ago, debt was more than 11bn euros higher.",[0.8830398321151733],[0.9116151928901672],[0.897100031375885],0.5684210526315789,0.4946236559139785,0.35789473684210527,0.35789473684210527,0.33987078567678547,0.0
"Yantai State Asset Management Bureau - a government agency in the north-eastern city of Yantai - owns 55% of Changyu.The consumption of wine in China is still low, at just 0.22 litres per capita, said the US Agriculture Department.Italy's Illva Saronno has agreed to buy 33% of Changyu, the largest wine maker in China.Chinese wine sales are growing, the US Agriculture Department said, with wine sales in 2003 up 25% at 61.1bn yuan.The Italian liqueur maker will acquire the shares from the Yantai State Asset Management Bureau.",the italian liqueur maker will acquire shares from the Yantai State Asset Management Bureau. wine sales in 2003 up 25% at 61.1bn yuan. china is encouraging state-owned companies to sell shares to foreign investors.,[0.8982646465301514],[0.8197963833808899],[0.8572385907173157],0.4341085271317829,0.3464566929133859,0.24806201550387594,0.24806201550387594,0.10146348619400877,0.0
"UK sportswear firm Umbro has posted a 222% rise in annual profit after sales of replica England football kits were boosted by the Euro 2004 tournament.Umbro, which recently lost sponsorship deals with Chelsea and Celtic, said on Thursday it had signed a new four-year agreement with Scottish club Rangers.In January, Umbro announced its sponsorship agreement with Chelsea, which gave Umbro the lucrative right to make replica shirts, would end in 2006, five years earlier than expected.The firm, reporting its first annual results since listing on the London Stock Exchange in June, said the UK market had seen sales growth of 8% last year.Chief executive Peter McGuigan said the firm plans to grow sales both in the UK and internationally.",Umbro profits lifted by euro 2004 sportswear firm boosted by the tournament. pre-tax profit for 2004 was £15.4m ($29.4m) it hopes 2005 sales will benefit from the launch of a new England replica shirt.,[0.7967392802238464],[0.741041362285614],[0.7678816914558411],0.22360248447204972,0.06289308176100629,0.12422360248447205,0.12422360248447205,2.0599618991721058e-79,0.0
"Federal Reserve chairman Alan Greenspan has warned that allowing huge US budget deficits to continue could have ""severe"" consequences.He also urged Congress to reinstate lapsed rules that require tax cuts and spending to be offset elsewhere in the budget in an effort to prevent the US heading further into the red.While the US economy is growing at a ""reasonably good pace"" he warned that budget concerns were clouding the economic outlook for the US.Meanwhile any move to narrow the deficit gap by raising taxes could pose a significant risk to the economy by dampening growth and spending, he added.Speaking to the House Budget Committee he urged Congress to take action to cut the deficit, such as increasing taxes.As US growth gathers steam and incomes rise that should lead to a narrowing of the deficit.",the government program faces severe financial strains in coming decades. he called on congress to cut promised benefits for retirees. he also urged congress to reinstate lapsed rules that require tax cuts.,[0.8644967079162598],[0.7554836869239807],[0.8063223361968994],0.23391812865497075,0.15384615384615385,0.152046783625731,0.152046783625731,0.009632490715227976,0.0
"UK Coal said it was making ""significant progress"" in shaking up the business.The recent rise in coal prices has failed to benefit the company as most of its output had already been sold, it said.The South Yorkshire company, led by new chief executive Gerry Spindler, said it hoped to return to profit in 2006.Total production costs were £1.30 per gigajoule, UK Coal said, but the average selling price was just £1.18 per gigajoule.The company said these actions should ""significantly uplift earnings"".UK Coal operates 15 deep and surface mines across Nottinghamshire, Derbyshire, Leicestershire, Yorkshire, the West Midlands, Northumberland and Durham.","the mining group reported losses had deepened to £51.6m in 2004 from £1.2m. the company blamed geological problems, industrial action and ""operating flaws"" the company said it hoped to return to profit in 2006.",[0.8360906839370728],[0.7519566416740417],[0.791795015335083],0.2676056338028169,0.15714285714285714,0.2112676056338028,0.2112676056338028,0.03745917227446514,0.0
"Women will be employed in Saudi Arabia's foreign ministry for the first time this year, Foreign Minister Prince Saud Al-Faisal has been reported as saying.The newspaper said many Saudi women found his explanation ""a pitiful excuse for not employing women"".""I am proud to mention here that this year we shall have women working in the Ministry of Foreign Affairs for the first time.""""Our educational reforms have created a new generation of highly-educated and professionally trained Saudi women who are acquiring their rightful position in Saudi society,"" Arab News quoted Prince Saud as saying.",the move comes as the conservative country inches open the door to working women. the move comes as the conservative country inches open the door to working women. he told government departments to put plans in place for employing women.,[0.7344366312026978],[0.6811391115188599],[0.7067844867706299],0.20143884892086328,0.014598540145985401,0.12949640287769784,0.12949640287769784,3.4241528057818026e-232,0.0
"Japan's economy grew 2.6% overall last year - fuelled by a strong performance in the first few months - and is forecast to see growth of 2.1% in 2005.Japan's economy has seen stretches of moderate growth over the past decade but has periodically slipped back into recession.A recession is commonly defined as two consecutive quarters of negative growth, although the Japanese government takes other factors into account when judging the status of its economy.The Japanese economy has officially gone back into recession for the fourth time in a decade.Gross domestic product fell by 0.1% in the last three months of 2004.The Tokyo stock market fell after the figures were announced, but rose again on a widespread perception that the economy will recover later this year.""The economy has some soft patches but if you look at the bigger picture, it is in a recovery stage,"" said Economic and Fiscal Policy Minister Heizo Takenaka.The fall reflects weak exports and a slowdown in consumer spending, and follows similar falls in GDP in the two previous quarters.",the government revised growth figures from earlier in 2004. a previous estimate of 0.1% growth between July and September was downgraded to 0.3% decline. a recession is commonly defined as two consecutive quarters of negative growth.,[0.8643711805343628],[0.7315951585769653],[0.792460024356842],0.2352941176470588,0.10958904109589042,0.15384615384615383,0.15384615384615383,0.006694481785390673,0.0
"US crude prices have soared to fresh four-month highs above $53 in the US as refinery problems propelled petrol prices to an all-time high.Meanwhile, oil production cartel Opec's recent announcement that it was now unlikely to cut production levels has also failed to calm fears on the market.Elsewhere, a refinery in Houston was closed due to mechanical problems, while on Tuesday production at BP's Texas City refinery was taken down for a short time.The jump followed a fire at Western Refining Company's refinery in Texas, which shut down petrol production.In the approach to Spring, the market becomes much more sensitive to problems with petrol production as dealers anticipate rising demand for fuel ahead of the holiday season.Ed Silliere, analyst at Energy Merchant, added: ""Gasoline is up because of the refinery issues in Texas, which means there will be a scramble for product in the (US) Gulf Coast.""",crude futures jumped to $53.09 a barrel in new york before closing at $53.03. the jump followed a fire at Western Refining Company's refinery in Texas. a refinery in Houston was closed due to mechanical problems.,[0.8822378516197205],[0.7524469494819641],[0.8121898174285889],0.29591836734693877,0.21649484536082475,0.22448979591836737,0.22448979591836737,0.022539297831382234,0.0
"The economy has grown for six quarters but growth slowed dramatically in the last quarter amid weaker global demand.Japanese industrial output fell in October while unemployment rose, casting further doubt on the strength of the country's economic recovery.Analysts had been forecasting a 0.1% rise in month on month industrial output.According to figures from the Ministry of Economy, Trade and Industry (METI), the decline was led by a fall in demand for electronic parts for mobile phones and digital televisions.Although inventories fell 0.7% month on month, they were 36% higher than a year ago.Japanese government officials played down the latest data, arguing that domestic consumer demand was still resilient.","production dropped 1.6% in October, reflecting a decline in exports. unemployment levels edged up 0.1% to 4.7%, slightly higher than forecast. the economy has grown for six quarters but growth slowed dramatically in the last quarter.",[0.8886987566947937],[0.7711049318313599],[0.8257361650466919],0.34838709677419355,0.2222222222222222,0.1935483870967742,0.1935483870967742,0.052855009357991534,0.0
"""With this new order and new pricing in place, Ryanair expects that unit operating costs (excluding fuel) will continue to fall each year for the next five years,"" he added.At the end of this year, Ryanair will have taken delivery of about 100 new planes, while the 70 new orders are due for delivery between 2008 and 2012.Budget airline Ryanair has placed an order for 70 Boeing 737-800 planes, in a deal valued at $4bn (£2.1bn) which should lead to 2,500 new Ryanair jobs.Ryanair said the new planes would help it to cut operating costs further.Ryanair chairman David Bonderman said that the 737-800 had ""significantly reduced our unit operating costs and allowed us to reduce air fares each year for the last five years"".","budget airline Ryanair has placed an order for 70 Boeing 737-800 planes. the deal is valued at $4bn (£2.1bn) which should lead to 2,500 new jobs. the airline said the new planes would help it to cut operating costs further.",[0.9460055828094482],[0.8241726756095886],[0.8808965086936951],0.4685714285714285,0.39306358381502887,0.4457142857142857,0.4457142857142857,0.08559610793655198,0.0
"The plan is likely to give creditors of Parmalat Finanziaria shares worth about 5.7% of the debts they are owed.Creditors of Parmalat, the main operating company, are likely to see the percentage of debt they receive fall from 7.3% to 6.9%.As part of the re-listing on the Italian stock exchange, creditors' debts are expected to be converted into shares through two new share issues amounting to more than 2bn euros.In a statement issued on Wednesday night, Parmalat Finanziaria detailed administrators' latest plans for re-listing the shares of the group.Parmalat, the Italian dairy company which went bust after an accounting scandal, hopes to be back on the Italian stock exchange in July.",creditors' debts expected to be converted into shares through two new share issues. the company's creditors will be asked to vote on the plan later this year. the plan is likely to give creditors of Parmalat Finanziaria shares worth about 5.7% of the debts they are owed.,[0.9087206125259399],[0.8250386118888855],[0.8648601174354553],0.48520710059171607,0.3832335329341317,0.2485207100591716,0.2485207100591716,0.15214709816080188,0.0
"Less than four years after the new Mini was launched, German car maker BMW has announced £100m of new investment.Last year, almost one in six cars sold by the BMW group was a Mini.Initially, BMW said it would produce 100,000 Mini models a year at its vast Cowley factory on the outskirts of Oxford, but the target was quickly reached, then raised, time and time again.When it was launched, the cheapest Mini cost just more than £10,000.These days, buyers will have to fork out almost £11,500 to own a new Mini One, or even more for the Cooper S which costs up to £17,730.The Mini Convertible, which was launched last spring, costs up to £15,690 for the top model, and there is even a waiting list.Last year, MG Rover, which employs more than 6,000 people, produced just 110,000 cars, though it hopes to land a deal with Shanghai Automotive Industry Corporation (SAIC) that could help double the number of cars produced at Longbridge.The Mini factory's current output is equally impressive when compared with the main Rover factory in Longbridge, which in 1999 produced 180,000 Rover cars.BMW's Mini adventure has made good much of what went wrong during its stewardship of the UK car maker Rover which it sold for £10 five years ago to the Phoenix consortium.""Our decision to produce a new Mini was not received well right away,"" said Norbert Reithofer, a member of the BMW management board.In 1999, when BMW still owned Rover, the Oxford factory was producing the award-winning Rover 75.Before Wednesday's announcement, BMW had invested some £280m in Mini production.","german car maker has announced £100m of new investment in mini production. some 200 new jobs are to be created at the Oxford factory. the result of the investment could be to raise output to more than 200,000 cars from 2007.",[0.8493759036064148],[0.7223062515258789],[0.7807043194770813],0.18237082066869303,0.0856269113149847,0.1337386018237082,0.1337386018237082,0.0006474914216026566,0.0
"As well as increasing its dividend, Nestle plans to buy back shares worth 1bn Swiss francs ($861m; £451m).Nestle said that the strength of the Swiss franc against the US dollar, the disposal of businesses and challenging trading conditions in Europe all dented sales.Uncertainty remains over the future of Perrier, the iconic French mineral water owned by Nestle.Nestle is to raise its dividend by 11% after paying back some of its debt.Revenue dipped 1.4% to 86.7bn Swiss francs ($74.6bn; £39.1bn) in 2004 as sales of ice cream and mineral water were dampened by the wet summer.Elsewhere, Nestle said it had enjoyed an ""exceptional"" year in North America, outperforming the market in terms of sales growth.","bad weather, rising raw material costs and the sluggish european economy hit sales at Nestle. revenues dipped 1.4% to 86.7bn Swiss francs in 2004 as sales of ice cream and mineral water were dampened by the wet summer. the strength of the Swiss franc against the US dollar, the disposal of businesses and challenging trading conditions in Europe all dented sales.",[0.9048906564712524],[0.8023895621299744],[0.8505631685256958],0.5376344086021504,0.4782608695652174,0.3225806451612903,0.3225806451612903,0.2735017977700862,0.0
